,code,year,hdi,country,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission,population
2161,GNQ,2007,0.424,Equatorial Guinea,..,10040.0,13071718758.7373,9.00071032030833,25570.81,16180.0003051758,948814.0
2162,GNQ,2008,0.43,Equatorial Guinea,..,12330.0,19749893536.3204,9.82943194622877,25487.24,17110.0006103516,994971.0
2163,GNQ,2009,0.44,Equatorial Guinea,..,10830.0,15027795173.2187,9.30356451858794,25403.67,16159.9998474121,1043686.0
2164,GNQ,2010,0.448,Equatorial Guinea,..,8600.0,16314442183.3477,9.09070957719076,25320.1,16549.9992370605,1094524.0
2165,GNQ,2011,0.456,,,9950.0,21357344847.4966,8.72803119648132,25236.52,15909.9998474121,1144588.0
2166,GNQ,2012,0.466,,,11980.0,22388345810.2466,8.22696340829551,25152.94,15640.0003433228,1193636.0
2167,GNQ,2013,0.474,,,12140.0,21948835350.3425,7.37977147242175,25069.36,14720.0002670288,1243941.0
2168,GNQ,2014,0.479,,"43,79",11460.0,21765454404.421,6.10724495875263,24985.78,16290.0009155273,1295183.0
2169,GNQ,2015,0.478,,,9410.0,13185496836.4124,4.87760346470299,24902.2,14270.0004577637,1346973.0
2170,GNQ,2016,0.481,,"69,59",7180.0,11240809132.4145,4.76079155482174,24818.6,13850.0003814697,1398927.0
2171,GNQ,2017,0.482,,,5660.0,12200912828.3695,3.99808656459244,24735.0,12420.0000762939,1450694.0
2172,GNQ,2018,0.483,,"64,51",5860.0,13097011143.2874,4.28069925746085,24651.4,12960.000038147,1502091.0
2173,GNQ,2019,0.488,,,5520.0,11364133801.8914,3.44487644137984,24567.8,11409.9998474121,1553031.0
2174,GNQ,2020,0.483,,"38,1",5100.0,10099158074.7273,,24484.2,,1596049.0
2175,GNQ,2021,0.478,,,5150.0,12269392839.7472,,,,1634466.0
2176,GRC,1990,0.273,,,,,,,,
2177,GRC,1991,0.279,,,,,,,,
2178,GRC,1992,0.287,,,,,,,,
2179,GRC,1993,0.297,,,,,,,,
2180,GRC,1994,0.292,,,,,,,,
2181,GRC,1995,0.31,,,,,,,,
2182,GRC,1996,0.319,,,,,,,,
2183,GRC,1997,0.323,,,,,,,,
2184,GRC,1998,0.324,,,,,,,,
2185,GRC,1999,0.332,,,,,,,,
2186,GRC,2000,0.335,Greece,"55,8",,130457756628.436,8.74159526062281,36002.296,117809.997558594,10805808.0
2187,GRC,2001,0.337,Greece,"56,7",,136309295225.34,8.89420235364475,36303.869,118389.999389648,10862132.0
2188,GRC,2002,0.362,Greece,"56,9",,154564203586.954,8.8607414729232,36605.443,118769.996643066,10902022.0
2189,GRC,2003,0.376,Greece,"57,5",,202370140236.265,9.17087840951815,36907.016,122110.000610352,10928070.0
2190,GRC,2004,0.392,Greece,"58,3",,240963562236.127,9.11352910363185,37208.59,121750.0,10955141.0
2191,GRC,2005,0.4,Greece,"58,8",,247875422204.414,9.27888262301796,37510.163,123839.996337891,10987314.0
2192,GRC,2006,0.409,Greece,"59,0",24570.0,273546728473.073,9.13763059219307,37811.736,122180.000305176,11020362.0
2193,GRC,2007,0.424,Greece,"58,9",26370.0,318902829550.733,9.44112345286032,38113.31,125639.999389648,11048473.0
2194,GRC,2008,0.43,Greece,"59,6",28710.0,355908689477.445,9.06404087783071,38414.883,121739.99786377,11077841.0
2195,GRC,2009,0.44,Greece,"59,9",29420.0,331308500253.274,8.52974276205479,38716.457,114959.999084473,11107017.0
2196,GRC,2010,0.448,Greece,"60,0",27610.0,297124961971.501,7.87494977728448,39018.03,108250.0,11121341.0
2197,GRC,2011,0.456,,,24560.0,282995942006.557,7.61375705008733,39018.03,105910.003662109,11104899.0
2198,GRC,2012,0.466,,,23180.0,242029307133.408,7.25123735394112,39018.03,100930.000305176,11045011.0
2199,GRC,2013,0.474,,,22430.0,238907690051.13,6.60999622870309,39018.03,93269.9966430664,10965211.0
2200,GRC,2014,0.479,,"73,28",22010.0,235458133124.608,6.38517866075752,39018.03,90190.0024414063,10892413.0
2201,GRC,2015,0.478,,,20190.0,195683527003.375,6.28506953972522,39018.03,88449.9969482422,10820883.0
2202,GRC,2016,0.481,,"69,64",18640.0,193148146586.933,6.20361714727342,39018.0,87160.0036621094,10775971.0
2203,GRC,2017,0.482,,,17960.0,199844406013.531,6.21125028945613,39018.0,86769.9966430664,10754679.0
2204,GRC,2018,0.483,,"75,72",19080.0,212049447242.111,6.05801840018985,39018.0,84059.9975585938,10732882.0
2205,GRC,2019,0.488,,,19690.0,205257014892.502,5.59618906985928,39018.0,78500.0,10721582.0
2206,GRC,2020,0.483,,"69,1",17960.0,188925995936.807,,39018.0,,10698599.0
2207,GRC,2021,0.478,,,20000.0,214873879833.648,,,,10641221.0
2208,GRD,1990,0.273,,,,,,,,
2209,GRD,1991,0.279,,,,,,,,
2210,GRD,1992,0.287,,,,,,,,
2211,GRD,1993,0.297,,,,,,,,
2212,GRD,1994,0.292,,,,,,,,
2213,GRD,1995,0.31,,,3190.0,,,,,
2214,GRD,1996,0.319,,,3370.0,,,,,
2215,GRD,1997,0.323,,,3520.0,,,,,
2216,GRD,1998,0.324,,,3830.0,,,,,
2217,GRD,1999,0.332,,,4140.0,,,,,
2218,GRD,2000,0.335,Grenada,..,4410.0,520044370.37037,1.95472484920694,177.0,2069.9999332428,107432.0
2219,GRD,2001,0.337,Grenada,..,4310.0,520444185.185185,2.13089238067003,177.0,2099.99990463257,107936.0
2220,GRD,2002,0.362,Grenada,..,4460.0,540336925.925926,2.21747923086345,177.0,2130.00011444092,108231.0
2221,GRD,2003,0.376,Grenada,..,5060.0,591018407.407407,2.29906198271105,177.0,2150.00009536743,108740.0
2222,GRD,2004,0.392,Grenada,..,5100.0,599118592.592593,2.1001497879061,177.0,2140.00010490417,109516.0
2223,GRD,2005,0.4,Grenada,..,6310.0,695555555.555555,2.2674914288824,177.0,2160.00008583069,110254.0
2224,GRD,2006,0.409,Grenada,..,6080.0,698700666.666667,2.34259550999439,177.0,2190.00005722046,110988.0
2225,GRD,2007,0.424,Grenada,..,6430.0,758683592.592593,2.50615351257188,177.0,2210.00003814697,111725.0
2226,GRD,2008,0.43,Grenada,..,6810.0,825976037.037037,2.57828190095263,177.0,2240.00000953674,112478.0
2227,GRD,2009,0.44,Grenada,..,6270.0,771275555.555555,7.15238105752974,177.0,2759.99999046326,113249.0
2228,GRD,2010,0.448,Grenada,..,6470.0,771013259.259259,2.54298960579582,177.0,2259.99999046326,114039.0
2229,GRD,2011,0.456,,,6560.0,778655925.925926,2.69757568339325,177.0,2289.99996185303,114918.0
2230,GRD,2012,0.466,,,6520.0,799882259.259259,3.53716609517324,177.0,2400.00009536743,115912.0
2231,GRD,2013,0.474,,,6840.0,842620111.111111,2.73632898240577,177.0,2319.9999332428,116945.0
2232,GRD,2014,0.479,,"35,24",6940.0,911500000.0,2.11914691621741,177.0,2259.99999046326,117972.0
2233,GRD,2015,0.478,,,7140.0,997007407.407407,2.26928904630052,177.0,2289.99996185303,118980.0
2234,GRD,2016,0.481,,"55,4",7670.0,1061640740.74074,2.33399464174927,177.0,2309.99994277954,119966.0
2235,GRD,2017,0.482,,,8020.0,1125681481.48148,2.39825995199634,177.0,2329.99992370605,120921.0
2236,GRD,2018,0.483,,"48,36",8740.0,1166511111.11111,2.62643832669153,177.0,2369.99988555908,121838.0
2237,GRD,2019,0.488,,,8920.0,1213485185.18519,2.68896070135444,177.0,2390.00010490417,122724.0
2238,GRD,2020,0.483,,"43,1",7880.0,1043414814.81481,,177.0,,123663.0
2239,GRD,2021,0.478,,,8590.0,1122807407.40741,,,,124610.0
2240,GTM,1990,0.273,,,,,,,,
2241,GTM,1991,0.279,,,,,,,,
2242,GTM,1992,0.287,,,,,,,,
2243,GTM,1993,0.297,,,,,,,,
2244,GTM,1994,0.292,,,,,,,,
2245,GTM,1995,0.31,,,1360.0,,,,,
2246,GTM,1996,0.319,,,1440.0,,,,,
2247,GTM,1997,0.323,,,1530.0,,,,,
2248,GTM,1998,0.324,,,1610.0,,,,,
2249,GTM,1999,0.332,,,1650.0,,,,,
2250,GTM,2000,0.335,Guatemala,"47,5",1670.0,19288827158.9035,0.812786389641685,42092.0,18649.9996185303,11589761.0
2251,GTM,2001,0.337,Guatemala,"47,8",1600.0,18405203853.1036,0.82634429411792,41605.4,19340.0001525879,11871565.0
2252,GTM,2002,0.362,Guatemala,"47,7",1600.0,20444205991.025,0.861904486746083,41118.8,20520.0004577637,12147518.0
2253,GTM,2003,0.376,Guatemala,"48,1",1670.0,21576351798.9145,0.848950174184037,40632.2,20770.0004577637,12415334.0
2254,GTM,2004,0.392,Guatemala,"48,8",1850.0,23577286226.6407,0.847650879491012,40145.6,21209.9990844727,12682108.0
2255,GTM,2005,0.4,Guatemala,"51,8",2000.0,26783543667.064,0.890464914829786,39659.0,22549.9992370605,12948292.0
2256,GTM,2006,0.409,Guatemala,"51,9",2150.0,29744368110.9094,0.871846874161449,39172.4,22579.9999237061,13213330.0
2257,GTM,2007,0.424,Guatemala,"51,9",2370.0,33567868322.6252,0.920826904604491,38685.8,24049.9992370605,13477017.0
2258,GTM,2008,0.43,Guatemala,"52,4",2610.0,38503862830.6878,0.818091212012942,38199.2,22850.0003814697,13739299.0
2259,GTM,2009,0.44,Guatemala,"51,8",2650.0,37125943564.9873,0.846417111587036,37712.6,24219.9993133545,14000190.0
2260,GTM,2010,0.448,Guatemala,"51,9",2730.0,40676432028.5934,0.802261619093273,37226.0,24319.9996948242,14259687.0
2261,GTM,2011,0.456,,,2910.0,46876114650.4996,0.808455575820994,36952.4,24920.0000762939,14521515.0
2262,GTM,2012,0.466,,,3160.0,49593961141.7484,0.821948808791856,36678.8,25620.0008392334,14781942.0
2263,GTM,2013,0.474,,,3380.0,52996540703.5943,0.864132971186284,36405.2,26729.9995422363,15043981.0
2264,GTM,2014,0.479,,"48,06",3550.0,57852399963.7878,0.911388462727746,36131.6,27930.0003051758,15306316.0
2265,GTM,2015,0.478,,,3700.0,62186186575.7433,1.04962808238077,35858.0,30790.0009155273,15567419.0
2266,GTM,2016,0.481,,"48,2",3870.0,66053725049.0138,1.10502541881463,35742.0,32340.0001525879,15827690.0
2267,GTM,2017,0.482,,,4100.0,71654134378.5299,1.02999746104839,35626.0,31770.0004577637,16087418.0
2268,GTM,2018,0.483,,"49,33",4400.0,73328024537.1848,1.12069833790549,35510.0,33759.9983215332,16346950.0
2269,GTM,2019,0.488,,,4620.0,77170421167.5134,1.16297092439764,35394.0,35099.9984741211,16604026.0
2270,GTM,2020,0.483,,"31,8",4490.0,77625486978.2561,,35278.0,,16858333.0
2271,GTM,2021,0.478,,,4940.0,85985752107.4679,,,,17109746.0
2272,GUY,1990,0.273,,,,,,,,
2273,GUY,1991,0.279,,,,,,,,
2274,GUY,1992,0.287,,,,,,,,
2275,GUY,1993,0.297,,,,,,,,
2276,GUY,1994,0.292,,,,,,,,
2277,GUY,1995,0.31,,,680.0,,,,,
2278,GUY,1996,0.319,,,840.0,,,,,
2279,GUY,1997,0.323,,,890.0,,,,,
2280,GUY,1998,0.324,,,870.0,,,,,
2281,GUY,1999,0.332,,,850.0,,,,,
2282,GUY,2000,0.335,Guyana,..,870.0,712667896.727512,2.18694132541819,185642.2,3630.00011444092,759051.0
2283,GUY,2001,0.337,Guyana,..,870.0,712167575.624277,2.15843718618758,185597.79,3680.0000667572,759809.0
2284,GUY,2002,0.362,Guyana,..,870.0,726131434.715338,2.13067341744018,185553.38,3569.9999332428,760323.0
