<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZA;10;231213;184000;737.0000000;737.0000000;737.0000000;737.0000000;140
GAZA;10;231214;100000;740.5000000;753.5000000;740.5000000;753.5000000;60
GAZA;10;231214;101000;749.5000000;749.5000000;741.5000000;741.5000000;20
GAZA;10;231214;102000;739.5000000;749.5000000;739.5000000;739.5000000;50
GAZA;10;231214;103000;740.5000000;740.5000000;735.0000000;735.0000000;30
GAZA;10;231214;110000;747.5000000;749.0000000;741.0000000;741.0000000;120
GAZA;10;231214;112000;741.0000000;741.0000000;735.0000000;735.0000000;100
GAZA;10;231214;114000;748.0000000;748.0000000;737.5000000;737.5000000;80
GAZA;10;231214;141000;746.5000000;746.5000000;746.5000000;746.5000000;30
GAZA;10;231214;153000;744.5000000;748.0000000;744.5000000;748.0000000;100
GAZA;10;231214;161000;748.0000000;748.0000000;748.0000000;748.0000000;10
GAZA;10;231214;165000;738.0000000;738.0000000;738.0000000;738.0000000;20
GAZA;10;231214;170000;738.0000000;748.0000000;738.0000000;748.0000000;20
GAZA;10;231214;174000;746.5000000;756.5000000;746.5000000;756.5000000;130
GAZA;10;231214;175000;746.0000000;746.0000000;746.0000000;746.0000000;10
GAZA;10;231214;180000;747.0000000;752.5000000;747.0000000;752.5000000;20
GAZA;10;231214;181000;752.5000000;752.5000000;746.5000000;746.5000000;20
GAZA;10;231214;183000;753.0000000;753.0000000;753.0000000;753.0000000;110
GAZA;10;231215;100000;722.0000000;736.0000000;722.0000000;735.0000000;190
GAZA;10;231215;101000;733.5000000;733.5000000;733.5000000;733.5000000;10
GAZA;10;231215;102000;733.5000000;734.0000000;732.5000000;734.0000000;50
GAZA;10;231215;103000;734.0000000;734.0000000;734.0000000;734.0000000;20
GAZA;10;231215;104000;734.5000000;734.5000000;734.5000000;734.5000000;20
GAZA;10;231215;105000;742.5000000;751.5000000;742.5000000;751.5000000;140
GAZA;10;231215;113000;744.5000000;744.5000000;744.5000000;744.5000000;20
GAZA;10;231215;120000;744.5000000;744.5000000;744.5000000;744.5000000;10
GAZA;10;231215;121000;744.5000000;744.5000000;744.5000000;744.5000000;10
GAZA;10;231215;133000;748.5000000;748.5000000;748.5000000;748.5000000;10
GAZA;10;231215;134000;748.0000000;748.0000000;748.0000000;748.0000000;10
GAZA;10;231215;135000;750.5000000;753.0000000;748.5000000;748.5000000;140
GAZA;10;231215;140000;748.5000000;748.5000000;731.0000000;740.5000000;160
GAZA;10;231215;142000;742.5000000;742.5000000;742.5000000;742.5000000;10
GAZA;10;231215;143000;745.0000000;753.0000000;745.0000000;753.0000000;260
GAZA;10;231215;144000;752.5000000;758.0000000;752.5000000;756.0000000;250
GAZA;10;231215;145000;756.0000000;774.0000000;755.0000000;770.5000000;380
GAZA;10;231215;150000;774.5000000;774.5000000;771.0000000;771.0000000;30
GAZA;10;231215;151000;771.0000000;771.0000000;770.0000000;770.0000000;130
GAZA;10;231215;152000;770.0000000;770.0000000;770.0000000;770.0000000;140
GAZA;10;231215;153000;770.0000000;770.0000000;770.0000000;770.0000000;140
GAZA;10;231215;155000;770.0000000;772.5000000;770.0000000;772.5000000;120
GAZA;10;231215;161000;769.5000000;769.5000000;769.5000000;769.5000000;10
GAZA;10;231215;171000;770.5000000;770.5000000;770.5000000;770.5000000;10
GAZA;10;231215;180000;770.5000000;770.5000000;770.5000000;770.5000000;10
GAZA;10;231215;182000;770.5000000;773.0000000;770.5000000;773.0000000;90
GAZA;10;231215;183000;770.0000000;770.0000000;770.0000000;770.0000000;40
GAZA;10;231218;100000;772.5000000;775.0000000;772.5000000;775.0000000;160
GAZA;10;231218;101000;770.0000000;780.0000000;770.0000000;779.5000000;80
GAZA;10;231218;102000;780.0000000;790.0000000;779.5000000;779.5000000;50
GAZA;10;231218;103000;779.5000000;779.5000000;779.5000000;779.5000000;30
GAZA;10;231218;104000;779.5000000;796.0000000;779.5000000;780.0000000;130
GAZA;10;231218;105000;781.5000000;781.5000000;781.5000000;781.5000000;10
GAZA;10;231218;110000;782.0000000;782.0000000;750.0000000;762.5000000;600
GAZA;10;231218;111000;772.0000000;783.5000000;770.0000000;770.0000000;320
GAZA;10;231218;112000;778.0000000;794.5000000;774.0000000;774.0000000;320
GAZA;10;231218;113000;794.0000000;799.0000000;794.0000000;795.0000000;110
GAZA;10;231218;114000;795.0000000;797.0000000;795.0000000;797.0000000;20
GAZA;10;231218;115000;797.0000000;797.0000000;797.0000000;797.0000000;30
GAZA;10;231218;120000;797.0000000;797.5000000;781.0000000;781.0000000;250
GAZA;10;231218;121000;789.0000000;789.5000000;789.0000000;789.5000000;20
GAZA;10;231218;123000;791.5000000;791.5000000;791.5000000;791.5000000;10
GAZA;10;231218;124000;792.5000000;792.5000000;791.5000000;791.5000000;60
GAZA;10;231218;130000;794.0000000;795.0000000;781.0000000;781.0000000;210
GAZA;10;231218;131000;791.0000000;796.5000000;786.0000000;786.0000000;160
GAZA;10;231218;132000;796.5000000;797.5000000;796.5000000;797.5000000;100
GAZA;10;231218;134000;797.0000000;805.0000000;797.0000000;805.0000000;900
GAZA;10;231218;135000;805.0000000;805.0000000;805.0000000;805.0000000;30
GAZA;10;231218;140000;804.0000000;809.0000000;804.0000000;809.0000000;130
GAZA;10;231218;142000;809.0000000;809.0000000;809.0000000;809.0000000;10
GAZA;10;231218;143000;807.5000000;809.5000000;807.5000000;809.5000000;50
GAZA;10;231218;144000;809.5000000;809.5000000;809.5000000;809.5000000;20
GAZA;10;231218;145000;796.0000000;796.0000000;796.0000000;796.0000000;20
GAZA;10;231218;150000;808.0000000;808.0000000;798.0000000;798.0000000;20
GAZA;10;231218;151000;809.0000000;810.0000000;809.0000000;810.0000000;150
GAZA;10;231218;152000;810.0000000;810.0000000;809.5000000;809.5000000;20
GAZA;10;231218;153000;800.5000000;810.0000000;800.5000000;810.0000000;140
GAZA;10;231218;154000;802.0000000;802.0000000;802.0000000;802.0000000;50
GAZA;10;231218;155000;796.0000000;796.0000000;795.0000000;796.0000000;90
GAZA;10;231218;160000;802.0000000;802.0000000;802.0000000;802.0000000;30
GAZA;10;231218;161000;802.0000000;802.0000000;796.5000000;796.5000000;40
GAZA;10;231218;162000;806.5000000;808.0000000;806.5000000;808.0000000;90
GAZA;10;231218;163000;808.0000000;808.0000000;796.0000000;808.0000000;150
GAZA;10;231218;164000;807.5000000;807.5000000;807.5000000;807.5000000;20
GAZA;10;231218;165000;807.5000000;807.5000000;807.5000000;807.5000000;10
GAZA;10;231218;171000;807.5000000;808.0000000;796.5000000;808.0000000;180
GAZA;10;231218;172000;808.0000000;816.0000000;808.0000000;816.0000000;370
GAZA;10;231218;173000;816.0000000;818.0000000;815.5000000;815.5000000;120
GAZA;10;231218;174000;818.0000000;818.0000000;808.5000000;808.5000000;150
GAZA;10;231218;175000;816.0000000;816.0000000;816.0000000;816.0000000;10
GAZA;10;231218;180000;815.5000000;818.5000000;792.5000000;805.5000000;340
GAZA;10;231218;181000;806.5000000;808.0000000;806.5000000;808.0000000;30
GAZA;10;231218;182000;812.0000000;818.5000000;812.0000000;818.5000000;120
GAZA;10;231218;183000;805.0000000;805.0000000;805.0000000;805.0000000;20
GAZA;10;231218;184000;814.5000000;814.5000000;814.5000000;814.5000000;20
GAZA;10;231219;100000;820.0000000;830.0000000;819.5000000;819.5000000;490
GAZA;10;231219;101000;819.5000000;819.5000000;819.5000000;819.5000000;20
GAZA;10;231219;102000;820.0000000;820.0000000;819.5000000;819.5000000;320
GAZA;10;231219;103000;819.5000000;819.5000000;819.5000000;819.5000000;100
GAZA;10;231219;104000;819.5000000;832.0000000;808.5000000;820.0000000;280
GAZA;10;231219;105000;821.5000000;821.5000000;821.5000000;821.5000000;10
GAZA;10;231219;111000;819.0000000;819.0000000;815.0000000;815.0000000;20
GAZA;10;231219;112000;814.0000000;814.0000000;810.0000000;810.0000000;130
GAZA;10;231219;113000;821.0000000;821.5000000;821.0000000;821.5000000;20
GAZA;10;231219;114000;811.5000000;811.5000000;810.5000000;810.5000000;100
GAZA;10;231219;123000;810.5000000;810.5000000;810.5000000;810.5000000;30
GAZA;10;231219;124000;817.5000000;821.0000000;817.5000000;821.0000000;20
GAZA;10;231219;125000;821.0000000;821.0000000;821.0000000;821.0000000;20
GAZA;10;231219;131000;818.5000000;818.5000000;818.5000000;818.5000000;10
GAZA;10;231219;132000;815.0000000;815.0000000;815.0000000;815.0000000;80
GAZA;10;231219;133000;815.0000000;817.0000000;810.0000000;817.0000000;90
GAZA;10;231219;135000;817.0000000;817.0000000;817.0000000;817.0000000;10
GAZA;10;231219;143000;808.0000000;808.0000000;808.0000000;808.0000000;10
GAZA;10;231219;150000;803.5000000;803.5000000;803.5000000;803.5000000;10
GAZA;10;231219;151000;807.5000000;807.5000000;807.5000000;807.5000000;10
GAZA;10;231219;153000;806.5000000;806.5000000;806.5000000;806.5000000;10
GAZA;10;231219;154000;806.0000000;806.0000000;806.0000000;806.0000000;10
GAZA;10;231219;155000;805.5000000;805.5000000;803.0000000;803.0000000;30
GAZA;10;231219;162000;808.0000000;808.0000000;808.0000000;808.0000000;20
GAZA;10;231219;170000;809.5000000;809.5000000;804.0000000;804.5000000;70
GAZA;10;231219;171000;803.0000000;803.0000000;800.0000000;800.0000000;120
GAZA;10;231219;173000;800.5000000;800.5000000;800.0000000;800.0000000;30
GAZA;10;231219;174000;801.0000000;811.0000000;790.0000000;791.5000000;90
GAZA;10;231219;175000;794.0000000;815.0000000;783.0000000;795.0000000;390
GAZA;10;231219;182000;800.0000000;809.0000000;795.0000000;809.0000000;40
GAZA;10;231220;100000;818.5000000;818.5000000;814.5000000;814.5000000;40
GAZA;10;231220;101000;816.0000000;818.5000000;816.0000000;818.5000000;170
GAZA;10;231220;104000;820.0000000;829.5000000;820.0000000;829.5000000;140
GAZA;10;231220;105000;816.5000000;828.0000000;816.5000000;828.0000000;30
GAZA;10;231220;110000;829.5000000;829.5000000;816.5000000;816.5000000;30
GAZA;10;231220;115000;816.5000000;816.5000000;816.5000000;816.5000000;10
GAZA;10;231220;122000;818.0000000;818.0000000;818.0000000;818.0000000;30
GAZA;10;231220;140000;820.0000000;826.0000000;820.0000000;826.0000000;50
GAZA;10;231220;145000;825.5000000;825.5000000;825.5000000;825.5000000;10
GAZA;10;231220;150000;818.0000000;818.0000000;818.0000000;818.0000000;10
GAZA;10;231220;153000;817.5000000;817.5000000;817.5000000;817.5000000;10
GAZA;10;231220;160000;817.5000000;817.5000000;817.5000000;817.5000000;20
GAZA;10;231220;163000;818.0000000;818.0000000;818.0000000;818.0000000;20
GAZA;10;231220;164000;817.5000000;817.5000000;817.5000000;817.5000000;10
GAZA;10;231220;171000;818.0000000;818.0000000;818.0000000;818.0000000;10
GAZA;10;231220;173000;815.0000000;815.0000000;815.0000000;815.0000000;40
GAZA;10;231220;181000;814.0000000;815.0000000;814.0000000;815.0000000;20
GAZA;10;231220;182000;814.0000000;814.0000000;814.0000000;814.0000000;10
GAZA;10;231220;184000;814.0000000;814.0000000;814.0000000;814.0000000;40
GAZA;10;231221;100000;800.5000000;814.0000000;796.5000000;814.0000000;190
GAZA;10;231221;102000;813.0000000;813.0000000;813.0000000;813.0000000;10
GAZA;10;231221;103000;813.5000000;813.5000000;813.5000000;813.5000000;10
GAZA;10;231221;110000;813.5000000;813.5000000;813.5000000;813.5000000;10
GAZA;10;231221;113000;804.5000000;804.5000000;800.5000000;800.5000000;50
GAZA;10;231221;114000;803.5000000;803.5000000;803.5000000;803.5000000;50
GAZA;10;231221;115000;802.0000000;803.5000000;790.5000000;803.5000000;520
GAZA;10;231221;120000;804.0000000;813.5000000;793.5000000;813.5000000;260
GAZA;10;231221;121000;804.0000000;804.0000000;804.0000000;804.0000000;10
GAZA;10;231221;123000;797.5000000;797.5000000;796.5000000;796.5000000;100
GAZA;10;231221;125000;804.0000000;804.0000000;804.0000000;804.0000000;10
GAZA;10;231221;133000;797.0000000;797.0000000;797.0000000;797.0000000;420
GAZA;10;231221;134000;796.5000000;796.5000000;795.0000000;795.0000000;100
GAZA;10;231221;135000;797.0000000;807.0000000;797.0000000;807.0000000;60
GAZA;10;231221;140000;797.5000000;806.5000000;797.5000000;806.5000000;20
GAZA;10;231221;143000;797.5000000;797.5000000;797.5000000;797.5000000;10
GAZA;10;231221;145000;805.0000000;805.0000000;805.0000000;805.0000000;70
GAZA;10;231221;151000;805.0000000;805.0000000;805.0000000;805.0000000;10
GAZA;10;231221;172000;803.5000000;805.0000000;803.5000000;805.0000000;110
GAZA;10;231221;173000;805.0000000;805.0000000;805.0000000;805.0000000;10
GAZA;10;231221;181000;798.0000000;798.0000000;798.0000000;798.0000000;10
GAZA;10;231221;184000;798.0000000;798.0000000;798.0000000;798.0000000;10
GAZA;10;231222;100000;798.5000000;798.5000000;798.5000000;798.5000000;10
GAZA;10;231222;101000;798.5000000;809.5000000;798.5000000;809.5000000;20
GAZA;10;231222;102000;809.0000000;809.0000000;809.0000000;809.0000000;70
GAZA;10;231222;103000;808.0000000;808.0000000;808.0000000;808.0000000;10
GAZA;10;231222;110000;808.5000000;817.5000000;808.5000000;816.5000000;750
GAZA;10;231222;111000;812.5000000;818.0000000;812.5000000;818.0000000;100
GAZA;10;231222;112000;812.5000000;812.5000000;812.0000000;812.0000000;20
GAZA;10;231222;114000;813.0000000;813.0000000;812.0000000;812.5000000;250
GAZA;10;231222;120000;812.5000000;820.0000000;812.5000000;813.0000000;110
GAZA;10;231222;122000;812.5000000;813.0000000;812.5000000;812.5000000;70
GAZA;10;231222;123000;812.5000000;812.5000000;812.0000000;812.0000000;20
GAZA;10;231222;124000;812.0000000;812.0000000;812.0000000;812.0000000;100
GAZA;10;231222;130000;818.5000000;818.5000000;812.0000000;812.0000000;50
GAZA;10;231222;131000;813.5000000;813.5000000;813.5000000;813.5000000;10
GAZA;10;231222;132000;812.0000000;812.0000000;812.0000000;812.0000000;20
GAZA;10;231222;134000;813.0000000;813.0000000;813.0000000;813.0000000;10
GAZA;10;231222;141000;812.5000000;829.0000000;812.5000000;829.0000000;430
GAZA;10;231222;142000;829.0000000;829.0000000;829.0000000;829.0000000;10
GAZA;10;231222;143000;818.5000000;830.0000000;776.0000000;814.5000000;1510
GAZA;10;231222;144000;814.5000000;814.5000000;814.5000000;814.5000000;40
GAZA;10;231222;154000;814.5000000;814.5000000;814.5000000;814.5000000;10
GAZA;10;231222;155000;814.5000000;814.5000000;814.5000000;814.5000000;10
GAZA;10;231222;161000;812.0000000;812.0000000;812.0000000;812.0000000;20
GAZA;10;231222;172000;814.5000000;814.5000000;814.5000000;814.5000000;100
GAZA;10;231222;173000;815.5000000;822.0000000;815.0000000;822.0000000;50
GAZA;10;231222;174000;817.0000000;818.0000000;817.0000000;818.0000000;20
GAZA;10;231222;183000;815.0000000;815.0000000;815.0000000;815.0000000;10
GAZA;10;231225;100000;821.5000000;868.0000000;821.5000000;848.0000000;3210
GAZA;10;231225;101000;849.0000000;860.0000000;840.5000000;840.5000000;1010
GAZA;10;231225;102000;840.0000000;865.0000000;836.0000000;847.5000000;890
GAZA;10;231225;103000;850.0000000;850.0000000;837.0000000;837.0000000;130
GAZA;10;231225;104000;836.0000000;867.0000000;823.0000000;835.0000000;2190
GAZA;10;231225;105000;837.5000000;846.5000000;837.5000000;846.5000000;340
GAZA;10;231225;110000;842.0000000;843.5000000;842.0000000;843.0000000;110
GAZA;10;231225;111000;838.5000000;843.5000000;825.5000000;843.5000000;850
GAZA;10;231225;112000;839.0000000;841.0000000;834.5000000;836.5000000;100
GAZA;10;231225;113000;843.0000000;847.5000000;835.5000000;847.5000000;330
GAZA;10;231225;114000;846.0000000;847.5000000;841.5000000;841.5000000;100
GAZA;10;231225;115000;847.0000000;847.5000000;840.0000000;840.0000000;250
GAZA;10;231225;120000;836.0000000;836.0000000;834.0000000;834.0000000;20
GAZA;10;231225;121000;833.5000000;833.5000000;833.5000000;833.5000000;10
GAZA;10;231225;122000;835.0000000;835.0000000;830.0000000;833.0000000;170
GAZA;10;231225;123000;833.0000000;834.5000000;833.0000000;834.5000000;120
GAZA;10;231225;124000;835.0000000;835.0000000;835.0000000;835.0000000;20
GAZA;10;231225;125000;835.0000000;835.0000000;835.0000000;835.0000000;20
GAZA;10;231225;130000;830.5000000;835.0000000;828.0000000;828.0000000;90
GAZA;10;231225;132000;830.0000000;830.0000000;829.5000000;829.5000000;20
GAZA;10;231225;133000;833.0000000;833.0000000;828.5000000;828.5000000;100
GAZA;10;231225;134000;828.5000000;828.5000000;828.5000000;828.5000000;50
GAZA;10;231225;140000;831.0000000;834.5000000;831.0000000;834.5000000;30
GAZA;10;231225;141000;835.5000000;842.0000000;835.5000000;841.5000000;260
GAZA;10;231225;142000;843.0000000;845.0000000;843.0000000;843.0000000;100
GAZA;10;231225;144000;841.0000000;841.0000000;835.0000000;835.0000000;260
GAZA;10;231225;151000;833.0000000;833.0000000;829.0000000;829.0000000;150
GAZA;10;231225;152000;829.5000000;829.5000000;828.5000000;828.5000000;300
GAZA;10;231225;153000;829.5000000;829.5000000;829.5000000;829.5000000;40
GAZA;10;231225;154000;828.5000000;828.5000000;822.0000000;822.0000000;160
GAZA;10;231225;155000;827.5000000;828.0000000;827.5000000;828.0000000;40
GAZA;10;231225;161000;827.0000000;827.0000000;827.0000000;827.0000000;20
GAZA;10;231225;162000;827.0000000;827.0000000;827.0000000;827.0000000;10
GAZA;10;231225;163000;827.5000000;833.0000000;822.0000000;828.5000000;250
GAZA;10;231225;171000;830.0000000;830.0000000;830.0000000;830.0000000;10
GAZA;10;231225;173000;826.5000000;826.5000000;826.5000000;826.5000000;10
GAZA;10;231225;181000;826.5000000;826.5000000;826.0000000;826.0000000;30
GAZA;10;231225;182000;829.5000000;829.5000000;829.5000000;829.5000000;30
GAZA;10;231225;183000;822.5000000;822.5000000;822.5000000;822.5000000;10
GAZA;10;231225;184000;822.0000000;822.0000000;822.0000000;822.0000000;20
GAZA;10;231226;100000;821.0000000;821.0000000;821.0000000;821.0000000;20
GAZA;10;231226;101000;820.5000000;830.0000000;820.0000000;830.0000000;120
GAZA;10;231226;102000;820.0000000;820.0000000;819.5000000;819.5000000;30
GAZA;10;231226;104000;819.5000000;819.5000000;819.5000000;819.5000000;10
GAZA;10;231226;105000;819.5000000;819.5000000;819.5000000;819.5000000;10
GAZA;10;231226;110000;819.0000000;819.0000000;819.0000000;819.0000000;20
GAZA;10;231226;111000;818.0000000;819.5000000;818.0000000;819.5000000;60
GAZA;10;231226;112000;818.0000000;818.0000000;818.0000000;818.0000000;10
GAZA;10;231226;115000;818.0000000;819.5000000;818.0000000;819.5000000;90
GAZA;10;231226;122000;818.0000000;818.0000000;818.0000000;818.0000000;140
GAZA;10;231226;124000;819.5000000;825.0000000;819.5000000;825.0000000;150
GAZA;10;231226;133000;818.5000000;818.5000000;818.5000000;818.5000000;10
GAZA;10;231226;134000;819.5000000;819.5000000;819.5000000;819.5000000;10
GAZA;10;231226;143000;824.5000000;825.5000000;819.0000000;819.0000000;100
GAZA;10;231226;150000;819.0000000;819.0000000;819.0000000;819.0000000;20
GAZA;10;231226;160000;819.0000000;823.5000000;818.5000000;823.5000000;40
GAZA;10;231226;161000;819.0000000;819.0000000;818.5000000;818.5000000;20
GAZA;10;231226;171000;818.5000000;820.0000000;818.5000000;818.5000000;110
