,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
2540,SRB,1900,0.12,,,,,,,
2541,SLE,1900,0.03,,,,,,,
2542,ZAF,1900,0.11,,,,,,,
2543,KOR,1900,0.03,,,,,,,
2544,ESP,1900,0.14,,,,,,,
2545,LKA,1900,0.1,,,,,,,
2546,SDN,1900,0.02,,,,,,,
2547,SWE,1900,0.29,,,,,,,
2548,CHE,1900,0.32,,,,,,,
2549,TWN,1900,0.03,,,,,,,
2550,TZA,1900,0.02,,,,,,,
2551,THA,1900,0.04,,,,,,,
2552,TGO,1900,0.02,,,,,,,
2553,TUN,1900,0.04,,,,,,,
2554,TUR,1900,0.05,,,,,,,
2555,UGA,1900,0.03,,,,,,,
2556,GBR,1900,0.28,,,,,,,
2557,USA,1900,0.29,,,,,,,
2558,URY,1900,0.18,,,,,,,
2559,VEN,1900,0.07,,,,,,,
2560,ZMB,1900,0.02,,,,,,,
2561,ZWE,1900,0.02,,,,,,,
2562,DZA,2000,0.35,Algeria,"46,8",,,,,
2563,DZA,2005,0.39,Algeria,"49,0",,,,,
2564,DZA,2007,0.4,Algeria,"50,3",,,,,
2565,DZA,2010,0.41,Algeria,"48,6",,,,,
2566,AGO,2000,0.17,Angola,"42,8",,,,,
2567,AGO,2005,0.22,Angola,"47,3",,,,,
2568,AGO,2007,0.24,Angola,"48,1",,,,,
2569,AGO,2010,0.24,Angola,"47,6",,,,,
2570,ARG,2000,0.56,Argentina,"51,7",,,,,
2571,ARG,2005,0.61,Argentina,"53,8",,,,,
2572,ARG,2007,0.63,Argentina,"56,0",,,,,
2573,ARG,2010,0.65,Argentina,"56,5",,,,,
2574,ARM,2000,0.51,Armenia,"44,6",,,,,
2575,ARM,2005,0.54,Armenia,"46,0",,,,,
2576,ARM,2007,0.56,Armenia,"46,5",,,,,
2577,ARM,2010,0.57,Armenia,"47,5",,,,,
2578,AUS,2000,0.81,Australia,"56,3",,,,,
2579,AUS,2005,0.84,Australia,"56,4",,,,,
2580,AUS,2007,0.85,Australia,"56,9",,,,,
2581,AUS,2010,0.87,Australia,"56,6",,,,,
2582,AUT,2000,0.69,Austria,"67,9",,,,,
2583,AUT,2005,0.71,Austria,"68,0",,,,,
2584,AUT,2007,0.72,Austria,"69,0",,,,,
2585,AUT,2010,0.74,Austria,"68,9",,,,,
2586,AZE,2000,0.42,Azerbaijan,"33,7",,,,,
2587,AZE,2005,0.47,Azerbaijan,"40,0",,,,,
2588,AZE,2007,0.5,Azerbaijan,"42,0",,,,,
2589,AZE,2010,0.52,Azerbaijan,"43,1",,,,,
2590,BHS,2000,0.49,Bahamas,..,,,,,
2591,BHS,2005,0.52,Bahamas,..,,,,,
2592,BHS,2007,0.53,Bahamas,..,,,,,
2593,BHS,2010,0.57,Bahamas,..,,,,,
2594,BHR,2000,0.48,Bahrain,..,,,,,
2595,BHR,2005,0.51,Bahrain,..,,,,,
2596,BHR,2007,0.53,Bahrain,..,,,,,
2597,BHR,2010,0.55,Bahrain,..,,,,,
2598,BGD,2000,0.23,Bangladesh,"38,2",,,,,
2599,BGD,2005,0.24,Bangladesh,"40,5",,,,,
2600,BGD,2007,0.27,Bangladesh,"42,0",,,,,
2601,BGD,2010,0.29,Bangladesh,"42,6",,,,,
2602,BRB,2000,0.61,Barbados,..,,,,,
2603,BRB,2005,0.62,Barbados,..,,,,,
2604,BRB,2007,0.67,Barbados,..,,,,,
2605,BRB,2010,0.7,Barbados,..,,,,,
2606,BLR,2000,0.6,Belarus,"49,4",,,,,
2607,BLR,2005,0.63,Belarus,"51,0",,,,,
2608,BLR,2007,0.58,Belarus,"53,3",,,,,
2609,BLR,2010,0.6,Belarus,"53,9",,,,,
2610,BEL,2000,0.65,Belgium,"53,3",,,,,
2611,BEL,2005,0.79,Belgium,"62,4",,,,,
2612,BEL,2007,0.74,Belgium,"63,3",,,,,
2613,BEL,2010,0.79,Belgium,"63,0",,,,,
2614,BLZ,2000,0.48,Belize,..,,,,,
2615,BLZ,2005,0.51,Belize,..,,,,,
2616,BLZ,2007,0.46,Belize,..,,,,,
2617,BLZ,2010,0.49,Belize,..,,,,,
2618,BEN,2000,0.21,Benin,"49,6",,,,,
2619,BEN,2005,0.24,Benin,"50,5",,,,,
2620,BEN,2007,0.22,Benin,"50,4",,,,,
2621,BEN,2010,0.25,Benin,"50,4",,,,,
2622,BOL,2000,0.37,Bolivia,"54,3",,,,,
2623,BOL,2005,0.41,Bolivia,"54,8",,,,,
2624,BOL,2007,0.41,Bolivia,"54,4",,,,,
2625,BOL,2010,0.43,Bolivia,"54,6",,,,,
2626,BWA,2000,0.3,Botswana,"48,5",,,,,
2627,BWA,2005,0.31,Botswana,"50,3",,,,,
2628,BWA,2007,0.33,Botswana,"52,3",,,,,
2629,BWA,2010,0.35,Botswana,"53,7",,,,,
2630,BRA,2000,0.48,Brazil,"54,5",,,,,
2631,BRA,2005,0.49,Brazil,"58,4",,,,,
2632,BRA,2007,0.49,Brazil,"60,0",,,,,
2633,BRA,2010,0.51,Brazil,"60,9",,,,,
2634,BRN,2000,0.5,Brunei Darussalam,"62,2",,,,,
2635,BRN,2005,0.52,Brunei Darussalam,"62,8",,,,,
2636,BRN,2007,0.54,Brunei Darussalam,"62,9",,,,,
2637,BRN,2010,0.55,Brunei Darussalam,"62,5",,,,,
2638,BGR,2000,0.51,Bulgaria,"48,7",,,,,
2639,BGR,2005,0.53,Bulgaria,"54,3",,,,,
2640,BGR,2007,0.54,Bulgaria,"55,0",,,,,
2641,BGR,2010,0.55,Bulgaria,"56,3",,,,,
2642,BFA,2000,0.15,Burkina Faso,..,,,,,
2643,BFA,2005,0.16,Burkina Faso,..,,,,,
2644,BFA,2007,0.17,Burkina Faso,..,,,,,
2645,BFA,2010,0.19,Burkina Faso,..,,,,,
2646,BDI,2000,0.16,Burundi,..,,,,,
2647,BDI,2005,0.16,Burundi,..,,,,,
2648,BDI,2007,0.21,Burundi,..,,,,,
2649,BDI,2010,0.22,Burundi,..,,,,,
2650,KHM,2000,0.26,Cambodia,"52,6",,,,,
2651,KHM,2005,0.29,Cambodia,"53,1",,,,,
2652,KHM,2007,0.31,Cambodia,"54,0",,,,,
2653,KHM,2010,0.32,Cambodia,"55,3",,,,,
2654,CMR,2000,0.22,Cameroon,"41,9",,,,,
2655,CMR,2005,0.24,Cameroon,"42,7",,,,,
2656,CMR,2007,0.23,Cameroon,"42,8",,,,,
2657,CMR,2010,0.24,Cameroon,"43,0",,,,,
2658,CAN,2000,0.75,Canada,"55,6",30685730.0,24271.0020563821,16.7576264276587,3478019.7,644890.014648438
2659,CAN,2005,0.82,Canada,"56,9",32243753.0,36382.5079164537,17.0274852712361,3475620.9,690539.978027344
2660,CAN,2007,0.83,Canada,"57,2",32889025.0,44659.8951408034,17.3805701106315,3474661.38,712789.978027344
2661,CAN,2010,0.85,Canada,"58,4",34004889.0,47562.0834253057,15.7921412349155,3473222.1,669979.98046875
2662,CPV,2000,0.38,Cape Verde,..,,,,,
2663,CPV,2005,0.39,Cape Verde,..,,,,,
2664,CPV,2007,0.42,Cape Verde,..,,,,,
2665,CPV,2010,0.43,Cape Verde,..,,,,,
2666,CAF,2000,0.16,Central African Republic,..,,,,,
2667,CAF,2005,0.16,Central African Republic,..,,,,,
2668,CAF,2007,0.16,Central African Republic,..,,,,,
2669,CAF,2010,0.16,Central African Republic,..,,,,,
2670,TCD,2000,0.13,Chad,..,,,,,
2671,TCD,2005,0.15,Chad,..,,,,,
2672,TCD,2007,0.16,Chad,..,,,,,
2673,TCD,2010,0.18,Chad,..,,,,,
2674,CHL,2000,0.57,Chile,"53,2",,,,,
2675,CHL,2005,0.61,Chile,"55,2",,,,,
2676,CHL,2007,0.66,Chile,"54,1",,,,,
2677,CHL,2010,0.65,Chile,"55,3",,,,,
2678,CHN,2000,0.39,China,"41,2",,,,,
2679,CHN,2005,0.42,China,"41,9",,,,,
2680,CHN,2007,0.46,China,"41,9",,,,,
2681,CHN,2010,0.48,China,"42,2",,,,,
2682,COL,2000,0.45,Colombia,"58,3",,,,,
2683,COL,2005,0.48,Colombia,"61,9",,,,,
2684,COL,2007,0.5,Colombia,"62,4",,,,,
2685,COL,2010,0.53,Colombia,"62,3",,,,,
2686,COM,2000,0.24,Comoros,..,,,,,
2687,COM,2005,0.25,Comoros,..,,,,,
2688,COM,2007,0.26,Comoros,..,,,,,
2689,COM,2010,0.28,Comoros,..,,,,,
2690,COG,2000,0.27,Congo,"46,8",,,,,
2691,COG,2005,0.29,Congo,"48,1",,,,,
2692,COG,2007,0.28,Congo,"48,0",,,,,
2693,COG,2010,0.29,Congo,"47,2",,,,,
2694,CRI,2000,0.52,Costa Rica,"66,0",,,,,
2695,CRI,2005,0.57,Costa Rica,"69,0",,,,,
2696,CRI,2007,0.58,Costa Rica,"68,4",,,,,
2697,CRI,2010,0.62,Costa Rica,"69,0",,,,,
2698,CIV,2000,0.22,Cote d'Ivoire,"51,4",,,,,
2699,CIV,2005,0.22,Cote d'Ivoire,"52,7",,,,,
2700,CIV,2007,0.21,Cote d'Ivoire,"53,5",,,,,
2701,CIV,2010,0.24,Cote d'Ivoire,"53,5",,,,,
2702,HRV,2000,0.52,Croatia,"60,8",,,,,
2703,HRV,2005,0.56,Croatia,"61,5",,,,,
2704,HRV,2007,0.59,Croatia,"61,7",,,,,
2705,HRV,2010,0.6,Croatia,"64,2",,,,,
2706,CUB,2000,0.51,Cuba,"52,5",,,,,
2707,CUB,2005,0.56,Cuba,"54,6",,,,,
2708,CUB,2007,0.69,Cuba,"55,5",,,,,
2709,CUB,2010,0.73,Cuba,"56,5",,,,,
2710,CYP,2000,0.59,Cyprus,"56,2",,,,,
2711,CYP,2005,0.62,Cyprus,"57,5",,,,,
2712,CYP,2007,0.64,Cyprus,"57,0",,,,,
2713,CYP,2010,0.66,Cyprus,"57,2",,,,,
2714,CZE,2000,0.54,Czech Republic,"60,5",,,,,
2715,CZE,2005,0.6,Czech Republic,"63,0",,,,,
2716,CZE,2007,0.62,Czech Republic,"64,2",,,,,
2717,CZE,2010,0.64,Czech Republic,"64,8",,,,,
2718,COD,2000,0.14,Dem. Rep. Congo,"46,3",,,,,
2719,COD,2005,0.15,Dem. Rep. Congo,"46,9",,,,,
2720,COD,2007,0.17,Dem. Rep. Congo,"47,4",,,,,
2721,COD,2010,0.18,Dem. Rep. Congo,"47,5",,,,,
2722,DNK,2000,0.69,Denmark,"60,9",,,,,
2723,DNK,2005,0.78,Denmark,"63,0",,,,,
2724,DNK,2007,0.79,Denmark,"62,9",,,,,
2725,DNK,2010,0.8,Denmark,"63,6",,,,,
2726,DJI,2000,0.18,Djibouti,..,,,,,
2727,DJI,2005,0.2,Djibouti,..,,,,,
2728,DJI,2007,0.22,Djibouti,..,,,,,
2729,DJI,2010,0.23,Djibouti,..,,,,,
2730,DOM,2000,0.41,Dominican Republic,"50,7",,,,,
2731,DOM,2005,0.43,Dominican Republic,"52,6",,,,,
2732,DOM,2007,0.45,Dominican Republic,"52,7",,,,,
2733,DOM,2010,0.47,Dominican Republic,"52,4",,,,,
2734,ECU,2000,0.46,Ecuador,"58,4",,,,,
2735,ECU,2005,0.48,Ecuador,"58,6",,,,,
2736,ECU,2007,0.47,Ecuador,"60,6",,,,,
2737,ECU,2010,0.51,Ecuador,"60,6",,,,,
2738,EGY,2000,0.34,Egypt,"48,3",,,,,
2739,EGY,2005,0.38,Egypt,"54,0",,,,,
2740,EGY,2007,0.38,Egypt,"54,5",,,,,
2741,EGY,2010,0.39,Egypt,"55,2",,,,,
2742,SLV,2000,0.38,El Salvador,"50,7",,,,,
2743,SLV,2005,0.41,El Salvador,"52,3",,,,,
2744,SLV,2007,0.43,El Salvador,"52,1",,,,,
2745,SLV,2010,0.43,El Salvador,"52,1",,,,,
2746,GNQ,2000,0.31,Equatorial Guinea,..,,,,,
2747,GNQ,2005,0.33,Equatorial Guinea,..,,,,,
2748,GNQ,2007,0.36,Equatorial Guinea,..,,,,,
2749,GNQ,2010,0.37,Equatorial Guinea,..,,,,,
2750,ERI,2000,0.18,Eritrea,"34,8",,,,,
2751,ERI,2005,0.2,Eritrea,"37,2",,,,,
2752,ERI,2007,0.22,Eritrea,"37,5",,,,,
2753,ERI,2010,0.23,Eritrea,"38,4",,,,,
2754,EST,2000,0.56,Estonia,"55,6",,,,,
2755,EST,2005,0.63,Estonia,"56,0",,,,,
2756,EST,2007,0.65,Estonia,"56,4",,,,,
2757,EST,2010,0.65,Estonia,"56,1",,,,,
2758,SWZ,2000,0.28,Swaziland,..,,,,,
2759,SWZ,2005,0.26,Swaziland,..,,,,,
2760,SWZ,2007,0.28,Swaziland,..,,,,,
2761,SWZ,2010,0.28,Swaziland,..,,,,,
2762,ETH,2000,0.15,Ethiopia,"51,6",,,,,
2763,ETH,2005,0.18,Ethiopia,"53,5",,,,,
2764,ETH,2007,0.19,Ethiopia,"52,7",,,,,
2765,ETH,2010,0.22,Ethiopia,"52,7",,,,,
2766,FIN,2000,0.77,Finland,"62,2",,,,,
2767,FIN,2005,0.8,Finland,"63,0",,,,,
2768,FIN,2007,0.81,Finland,"63,7",,,,,
2769,FIN,2010,0.82,Finland,"64,4",,,,,
2770,FRA,2000,0.72,France,"62,3",,,,,
2771,FRA,2005,0.74,France,"67,9",,,,,
2772,FRA,2007,0.77,France,"68,6",,,,,
2773,FRA,2010,0.79,France,"69,0",,,,,
2774,GAB,2000,0.34,Gabon,"50,0",,,,,
2775,GAB,2005,0.36,Gabon,"56,3",,,,,
2776,GAB,2007,0.38,Gabon,"55,6",,,,,
2777,GAB,2010,0.38,Gabon,"57,9",,,,,
2778,GMB,2000,0.19,Gambia,..,,,,,
2779,GMB,2005,0.2,Gambia,..,,,,,
2780,GMB,2007,0.21,Gambia,..,,,,,
2781,GMB,2010,0.24,Gambia,..,,,,,
2782,GEO,2000,0.48,Georgia,"53,6",,,,,
2783,GEO,2005,0.5,Georgia,"56,2",,,,,
2784,GEO,2007,0.52,Georgia,"56,6",,,,,
2785,GEO,2010,0.52,Georgia,"56,8",,,,,
2786,DEU,2000,0.68,Germany,"66,8",,,,,
2787,DEU,2005,0.7,Germany,"66,5",,,,,
2788,DEU,2007,0.71,Germany,"66,6",,,,,
2789,DEU,2010,0.74,Germany,"66,9",,,,,
2790,GHA,2000,0.25,Ghana,"45,0",,,,,
2791,GHA,2005,0.27,Ghana,"46,7",,,,,
2792,GHA,2007,0.27,Ghana,"45,8",,,,,
2793,GHA,2010,0.29,Ghana,"47,5",,,,,
2794,GRC,2000,0.58,Greece,"55,8",,,,,
2795,GRC,2005,0.66,Greece,"58,8",,,,,
2796,GRC,2007,0.71,Greece,"58,9",,,,,
2797,GRC,2010,0.76,Greece,"60,0",,,,,
2798,GTM,2000,0.34,Guatemala,"47,5",,,,,
2799,GTM,2005,0.36,Guatemala,"51,8",,,,,
2800,GTM,2007,0.39,Guatemala,"51,9",,,,,
2801,GTM,2010,0.4,Guatemala,"51,9",,,,,
2802,GIN,2000,0.15,Guinea,..,,,,,
2803,GIN,2005,0.17,Guinea,..,,,,,
2804,GIN,2007,0.19,Guinea,..,,,,,
2805,GIN,2010,0.18,Guinea,..,,,,,
2806,GNB,2000,0.16,Guinea-Bissau,..,,,,,
2807,GNB,2005,0.18,Guinea-Bissau,..,,,,,
2808,GNB,2007,0.2,Guinea-Bissau,..,,,,,
2809,GNB,2010,0.21,Guinea-Bissau,..,,,,,
2810,GUY,2000,0.42,Guyana,..,,,,,
2811,GUY,2005,0.44,Guyana,..,,,,,
2812,GUY,2007,0.45,Guyana,..,,,,,
2813,GUY,2010,0.39,Guyana,..,,,,,
2814,HTI,2000,0.23,Haiti,"39,2",,,,,
2815,HTI,2005,0.23,Haiti,"40,3",,,,,
2816,HTI,2007,0.23,Haiti,"41,0",,,,,
2817,HTI,2010,0.23,Haiti,"41,2",,,,,
2818,HND,2000,0.35,Honduras,"49,3",,,,,
2819,HND,2005,0.39,Honduras,"49,7",,,,,
2820,HND,2007,0.41,Honduras,"51,6",,,,,
2821,HND,2010,0.42,Honduras,"52,5",,,,,
2822,HKG,2000,0.59,Hong Kong,..,,,,,
2823,HKG,2005,0.66,Hong Kong,..,,,,,
2824,HKG,2007,0.67,Hong Kong,..,,,,,
2825,HKG,2010,0.74,Hong Kong,..,,,,,
2826,HUN,2000,0.52,Hungary,"52,4",,,,,
2827,HUN,2005,0.58,Hungary,"56,5",,,,,
2828,HUN,2007,0.6,Hungary,"56,8",,,,,
2829,HUN,2010,0.6,Hungary,"57,1",,,,,
2830,ISL,2000,0.71,Iceland,"63,9",,,,,
2831,ISL,2005,0.79,Iceland,"64,8",,,,,
2832,ISL,2007,0.81,Iceland,"64,7",,,,,
2833,ISL,2010,0.83,Iceland,"66,3",,,,,
2834,IND,2000,0.27,India,"35,3",,,,,
2835,IND,2005,0.29,India,"35,7",,,,,
2836,IND,2007,0.31,India,"36,3",,,,,
2837,IND,2010,0.33,India,"36,2",,,,,
2838,IDN,2000,0.38,Indonesia,"47,5",,,,,
2839,IDN,2005,0.41,Indonesia,"49,8",,,,,
2840,IDN,2007,0.43,Indonesia,"51,3",,,,,
2841,IDN,2010,0.45,Indonesia,"52,3",,,,,
2842,IRN,2000,0.39,Iran,"40,6",,,,,
2843,IRN,2005,0.42,Iran,"43,0",,,,,
2844,IRN,2007,0.42,Iran,"42,9",,,,,
2845,IRN,2010,0.44,Iran,"42,7",,,,,
2846,IRQ,2000,0.27,Iraq,"25,6",,,,,
2847,IRQ,2005,0.28,Iraq,"25,9",,,,,
2848,IRQ,2007,0.33,Iraq,"25,6",,,,,
2849,IRQ,2010,0.35,Iraq,"25,3",,,,,
2850,IRL,2000,0.65,Ireland,"54,4",,,,,
2851,IRL,2005,0.73,Ireland,"57,0",,,,,
2852,IRL,2007,0.8,Ireland,"58,3",,,,,
2853,IRL,2010,0.83,Ireland,"58,7",,,,,
2854,ISR,2000,0.63,Israel,"54,1",,,,,
2855,ISR,2005,0.69,Israel,"54,9",,,,,
2856,ISR,2007,0.74,Israel,"55,7",,,,,
2857,ISR,2010,0.75,Israel,"54,6",,,,,
2858,ITA,2000,0.65,Italy,"63,2",,,,,
2859,ITA,2005,0.71,Italy,"68,9",,,,,
2860,ITA,2007,0.75,Italy,"69,4",,,,,
2861,ITA,2010,0.76,Italy,"68,9",,,,,
2862,JAM,2000,0.44,Jamaica,"52,0",,,,,
2863,JAM,2005,0.44,Jamaica,"53,0",,,,,
2864,JAM,2007,0.45,Jamaica,"52,7",,,,,
2865,JAM,2010,0.45,Jamaica,"54,4",,,,,
2866,JPN,2000,0.72,Japan,"59,7",,,,,
2867,JPN,2005,0.76,Japan,"62,6",,,,,
2868,JPN,2007,0.78,Japan,"63,0",,,,,
2869,JPN,2010,0.8,Japan,"63,4",,,,,
2870,JOR,2000,0.44,Jordan,"39,7",,,,,
2871,JOR,2005,0.48,Jordan,"41,1",,,,,
2872,JOR,2007,0.48,Jordan,"41,4",,,,,
2873,JOR,2010,0.49,Jordan,"42,2",,,,,
2874,KAZ,2000,0.46,Kazakhstan,"34,6",,,,,
2875,KAZ,2005,0.53,Kazakhstan,"32,8",,,,,
2876,KAZ,2007,0.53,Kazakhstan,"32,8",,,,,
2877,KAZ,2010,0.53,Kazakhstan,"32,9",,,,,
2878,KEN,2000,0.25,Kenya,"46,9",,,,,
2879,KEN,2005,0.26,Kenya,"48,9",,,,,
2880,KEN,2007,0.26,Kenya,"49,8",,,,,
2881,KEN,2010,0.28,Kenya,"49,3",,,,,
2882,KWT,2000,0.51,Kuwait,"37,3",,,,,
2883,KWT,2005,0.57,Kuwait,"36,0",,,,,
2884,KWT,2007,0.55,Kuwait,"36,2",,,,,
2885,KWT,2010,0.57,Kuwait,"35,5",,,,,
2886,KGZ,2000,0.43,Kyrgyzstan,"46,1",,,,,
2887,KGZ,2005,0.45,Kyrgyzstan,"46,7",,,,,
2888,KGZ,2007,0.46,Kyrgyzstan,"46,4",,,,,
2889,KGZ,2010,0.47,Kyrgyzstan,"46,3",,,,,
2890,LAO,2000,0.27,Laos,..,,,,,
2891,LAO,2005,0.3,Laos,..,,,,,
2892,LAO,2007,0.31,Laos,..,,,,,
2893,LAO,2010,0.34,Laos,..,,,,,
2894,LVA,2000,0.52,Latvia,"63,8",,,,,
2895,LVA,2005,0.6,Latvia,"69,8",,,,,
2896,LVA,2007,0.63,Latvia,"70,0",,,,,
2897,LVA,2010,0.63,Latvia,"70,4",,,,,
2898,LBN,2000,0.44,Lebanon,"47,4",,,,,
2899,LBN,2005,0.45,Lebanon,"47,8",,,,,
2900,LBN,2007,0.44,Lebanon,"48,7",,,,,
2901,LBN,2010,0.47,Lebanon,"47,4",,,,,
2902,LSO,2000,0.27,Lesotho,..,,,,,
2903,LSO,2005,0.25,Lesotho,..,,,,,
2904,LSO,2007,0.26,Lesotho,..,,,,,
2905,LSO,2010,0.25,Lesotho,..,,,,,
2906,LBR,2000,0.23,Liberia,..,,,,,
2907,LBR,2005,0.21,Liberia,..,,,,,
2908,LBR,2007,0.22,Liberia,..,,,,,
2909,LBR,2010,0.23,Liberia,..,,,,,
2910,LBY,2000,0.46,Libyan Arab Jamahiriya,"34,5",,,,,
2911,LBY,2005,0.48,Libyan Arab Jamahiriya,"37,0",,,,,
2912,LBY,2007,0.51,Libyan Arab Jamahiriya,"38,0",,,,,
2913,LBY,2010,0.53,Libyan Arab Jamahiriya,"37,7",,,,,
2914,LTU,2000,0.53,Lithuania,"61,9",,,,,
2915,LTU,2005,0.61,Lithuania,"64,8",,,,,
2916,LTU,2007,0.63,Lithuania,"65,2",,,,,
2917,LTU,2010,0.64,Lithuania,"65,5",,,,,
2918,MDG,2000,0.22,Madagascar,..,,,,,
2919,MDG,2005,0.25,Madagascar,..,,,,,
2920,MDG,2007,0.25,Madagascar,..,,,,,
2921,MDG,2010,0.26,Madagascar,..,,,,,
2922,MWI,2000,0.22,Malawi,..,,,,,
2923,MWI,2005,0.22,Malawi,..,,,,,
2924,MWI,2007,0.23,Malawi,..,,,,,
2925,MWI,2010,0.23,Malawi,..,,,,,
2926,MYS,2000,0.46,Malaysia,"59,7",,,,,
2927,MYS,2005,0.48,Malaysia,"61,9",,,,,
2928,MYS,2007,0.5,Malaysia,"63,2",,,,,
2929,MYS,2010,0.51,Malaysia,"62,5",,,,,
2930,MLI,2000,0.14,Mali,..,,,,,
2931,MLI,2005,0.17,Mali,..,,,,,
2932,MLI,2007,0.17,Mali,..,,,,,
2933,MLI,2010,0.18,Mali,..,,,,,
2934,MLT,2000,0.56,Malta,"47,8",,,,,
2935,MLT,2005,0.59,Malta,"47,8",,,,,
2936,MLT,2007,0.6,Malta,"47,8",,,,,
2937,MLT,2010,0.62,Malta,"48,5",,,,,
2938,MRT,2000,0.2,Mauritania,..,,,,,
2939,MRT,2005,0.21,Mauritania,..,,,,,
2940,MRT,2007,0.22,Mauritania,..,,,,,
2941,MRT,2010,0.23,Mauritania,..,,,,,
2942,MUS,2000,0.44,Mauritius,..,,,,,
2943,MUS,2005,0.47,Mauritius,..,,,,,
2944,MUS,2007,0.49,Mauritius,..,,,,,
2945,MUS,2010,0.5,Mauritius,..,,,,,
2946,MEX,2000,0.47,Mexico,"43,3",97873442.0,7232.87880868278,3.87418682996762,683813.5,530239.990234375
2947,MEX,2005,0.5,Mexico,"47,4",105442402.0,8321.85349288706,4.09882546531334,676623.3,597109.985351563
2948,MEX,2007,0.51,Mexico,"47,9",108302973.0,9719.92045203482,4.2207520482119,673747.22,630469.970703125
2949,MEX,2010,0.52,Mexico,"49,1",112532401.0,9399.97090779255,4.11321531402487,669433.1,642909.973144531
2950,MDA,2000,0.43,Moldova,"42,3",,,,,
2951,MDA,2005,0.46,Moldova,"43,7",,,,,
2952,MDA,2007,0.46,Moldova,"44,1",,,,,
2953,MDA,2010,0.47,Moldova,"45,2",,,,,
2954,MNG,2000,0.36,Mongolia,"41,8",,,,,
2955,MNG,2005,0.41,Mongolia,"43,7",,,,,
2956,MNG,2007,0.42,Mongolia,"44,9",,,,,
2957,MNG,2010,0.45,Mongolia,"45,4",,,,,
2958,MAR,2000,0.3,Morocco,"43,0",,,,,
2959,MAR,2005,0.33,Morocco,"44,7",,,,,
2960,MAR,2007,0.35,Morocco,"45,3",,,,,
2961,MAR,2010,0.37,Morocco,"45,8",,,,,
2962,MOZ,2000,0.19,Mozambique,"47,2",,,,,
2963,MOZ,2005,0.21,Mozambique,"47,1",,,,,
2964,MOZ,2007,0.23,Mozambique,"47,5",,,,,
2965,MOZ,2010,0.23,Mozambique,"47,8",,,,,
2966,MMR,2000,0.29,Myanmar,"50,9",,,,,
2967,MMR,2005,0.31,Myanmar,"52,5",,,,,
2968,MMR,2007,0.34,Myanmar,"52,1",,,,,
2969,MMR,2010,0.36,Myanmar,"52,7",,,,,
2970,NAM,2000,0.34,Namibia,"50,2",,,,,
2971,NAM,2005,0.35,Namibia,"48,4",,,,,
2972,NAM,2007,0.35,Namibia,"48,3",,,,,
2973,NAM,2010,0.38,Namibia,"50,7",,,,,
2974,NPL,2000,0.24,Nepal,"50,9",,,,,
2975,NPL,2005,0.27,Nepal,"52,8",,,,,
2976,NPL,2007,0.3,Nepal,"56,2",,,,,
2977,NPL,2010,0.31,Nepal,"58,0",,,,,
2978,NLD,2000,0.76,Netherlands,"64,1",,,,,
2979,NLD,2005,0.79,Netherlands,"64,8",,,,,
2980,NLD,2007,0.81,Netherlands,"65,3",,,,,
2981,NLD,2010,0.83,Netherlands,"65,7",,,,,
2982,NZL,2000,0.73,New Zealand,"59,3",,,,,
2983,NZL,2005,0.8,New Zealand,"61,8",,,,,
2984,NZL,2007,0.81,New Zealand,"66,9",,,,,
2985,NZL,2010,0.82,New Zealand,"66,0",,,,,
2986,NIC,2000,0.35,Nicaragua,"55,5",,,,,
2987,NIC,2005,0.38,Nicaragua,"59,1",,,,,
2988,NIC,2007,0.39,Nicaragua,"59,0",,,,,
2989,NIC,2010,0.39,Nicaragua,"59,2",,,,,
2990,NER,2000,0.11,Niger,..,,,,,
2991,NER,2005,0.12,Niger,..,,,,,
2992,NER,2007,0.14,Niger,..,,,,,
2993,NER,2010,0.13,Niger,..,,,,,
2994,NGA,2000,0.21,Nigeria,"37,3",,,,,
2995,NGA,2005,0.22,Nigeria,"38,5",,,,,
2996,NGA,2007,0.23,Nigeria,"39,4",,,,,
2997,NGA,2010,0.23,Nigeria,"40,1",,,,,
2998,MKD,2000,0.46,Macedonia,"44,9",,,,,
2999,MKD,2005,0.48,Macedonia,"46,1",,,,,
3000,MKD,2007,0.49,Macedonia,"46,1",,,,,
3001,MKD,2010,0.5,Macedonia,"47,0",,,,,
3002,NOR,2000,0.73,Norway,"68,1",,,,,
3003,NOR,2005,0.82,Norway,"70,2",,,,,
3004,NOR,2007,0.84,Norway,"70,2",,,,,
3005,NOR,2010,0.83,Norway,"69,9",,,,,
3006,OMN,2000,0.41,Oman,"43,5",,,,,
3007,OMN,2005,0.44,Oman,"44,3",,,,,
3008,OMN,2007,0.47,Oman,"44,3",,,,,
3009,OMN,2010,0.49,Oman,"44,0",,,,,
3010,PAK,2000,0.24,Pakistan,"35,2",,,,,
3011,PAK,2005,0.26,Pakistan,"39,3",,,,,
3012,PAK,2007,0.28,Pakistan,"39,2",,,,,
3013,PAK,2010,0.29,Pakistan,"39,6",,,,,
3014,PAN,2000,0.48,Panama,"56,4",,,,,
3015,PAN,2005,0.51,Panama,"57,6",,,,,
3016,PAN,2007,0.52,Panama,"57,6",,,,,
3017,PAN,2010,0.54,Panama,"57,9",,,,,
3018,PRY,2000,0.43,Paraguay,"48,9",,,,,
3019,PRY,2005,0.45,Paraguay,"52,0",,,,,
