,country,code,year,hdi,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
3360,,NIC,2018,,"72,12",1940.0,13025239912.2751,0.77751353817103,36075.3,18270.0004577637
3361,,NIC,2020,,"39,2",1740.0,12586970511.4131,,34075.3,
3362,,NIC,2022,,"37,7",,,,,
3363,,NLD,2014,,"76,41",51600.0,892167986713.722,8.88170306744788,3665.6,178190.002441406
3364,,NLD,2016,,"64,19",46480.0,784060430240.08,9.30928186562696,3657.6,187339.996337891
3365,,NLD,2018,,32,50540.0,914043438179.607,8.78385000800575,3676.3,177259.994506836
3366,,NLD,2020,,"75,3",50170.0,909793466661.481,,3695.0,
3367,,NLD,2022,,"62,6",,,,,
3368,,NOR,2014,,"34,58",104370.0,498410050251.256,7.61304932507459,121332.0,48869.9989318848
3369,,NOR,2016,,78,81370.0,368827142857.143,7.40469149534718,121488.0,48740.0016784668
3370,,NOR,2018,,"49,74",80320.0,436999692591.454,7.07654265477615,121644.0,47509.9983215332
3371,,NOR,2020,,"77,7",77880.0,362198318435.26,,121800.0,
3372,,NOR,2022,,"59,3",,,,,
3373,,NPL,2014,,"77,75",860.0,22731602969.9687,0.259630492812202,59620.3,36310.001373291
3374,,NPL,2016,,88,860.0,24524098184.648,0.373638072959712,59620.3,39779.9987792969
3375,,NPL,2018,,"55,99",1110.0,33111525871.9538,0.532856948931301,59620.3,45630.0010681152
3376,,NPL,2020,,"32,7",1180.0,33433670511.9364,,59620.3,
3377,,NPL,2022,,"28,3",,,,,
3378,,NZL,2014,,"50,32",41680.0,201313497220.917,7.07848982914967,98469.12,82330.0018310547
3379,,NZL,2016,,"37,48",39440.0,188838342527.975,6.61632136230831,98467.5,80809.9975585938
3380,,NZL,2018,,"51,53",41650.0,211953111035.513,6.60327319315015,98551.5,81809.9975585938
3381,,NZL,2020,,"71,3",41480.0,211734532308.013,,98925.9,
3382,,NZL,2022,,"56,7",,,,,
3383,,OMN,2014,,"51,96",22020.0,92699089726.9181,16.5591364679999,30.0,87040.0009155273
3384,,OMN,2016,,"48,02",18520.0,75128738621.5865,16.4003749948086,28.0,94730.0033569336
3385,,OMN,2018,,"48,49",17230.0,91505851755.5267,16.4306496114175,26.0,99519.9966430664
3386,,OMN,2020,,"38,5",17110.0,75909397659.2978,,25.0,
3387,,OMN,2022,,"30,7",,,,,
3388,,PAK,2014,,"56,84",1160.0,244360888750.807,0.740642495688744,39648.26,360109.985351563
3389,,PAK,2016,,"70,36",1300.0,313629858859.587,0.848191716759287,38682.4,399109.985351563
3390,,PAK,2018,,"33,74",1610.0,356128224957.085,0.852449537094291,38085.8,421619.995117188
3391,,PAK,2020,,"33,1",1420.0,300425666773.043,,37259.0,
3392,,PAK,2022,,"24,6",,,,,
3393,,PAN,2014,,"41,09",11220.0,49921400000.0,2.76692542618797,42823.26,17670.0000762939
3394,,PAN,2016,,"72,95",12810.0,57907700000.0,2.67488864758522,42595.0,17860.0006103516
3395,,PAN,2018,,"53,78",14540.0,64929400000.0,2.41521837669403,42366.7,17500.0
3396,,PAN,2020,,"47,3",12470.0,53977000000.0,,42138.4,
3397,,PAN,2022,,"50,5",,,,,
3398,,PER,2014,,"44,02",6470.0,200789362451.567,1.75166646901899,733655.84,95440.0024414063
3399,,PER,2016,,"88,63",6070.0,191895943823.887,1.82637086815641,730102.8,100069.999694824
3400,,PER,2018,,"57,55",6430.0,222597212925.211,1.69513399205352,726760.4,97889.9993896484
3401,,PER,2020,,44,6000.0,201705055938.653,,723303.7,
3402,,PER,2022,,"39,8",,,,,
3403,,PHL,2014,,"69,53",3300.0,297483247101.038,1.0048832737556,69792.64,183369.995117188
3404,,PHL,2016,,"69,94",3410.0,318626761492.867,1.16290526580856,70490.4,204850.006103516
3405,,PHL,2018,,"57,07",3640.0,346842094175.24,1.27633317653161,71188.1,226940.002441406
3406,,PHL,2020,,"38,4",3350.0,361751116292.541,,71885.9,
3407,,PHL,2022,,"28,9",,,,,
3408,,PNG,2014,,"39,25",2810.0,23210682538.3928,0.695875873993015,360553.138,19510.0002288818
3409,,PNG,2016,,"73,7",2520.0,20759069103.0961,0.860754509484213,359898.8,22149.9996185303
3410,,PNG,2018,,"34,34",2400.0,24109509852.7402,0.810356521797523,359228.2,22510.0002288818
3411,,PNG,2020,,"32,4",2470.0,23848265895.9538,,358557.6,
3412,,PNG,2022,,"24,8",,,,,
3413,,POL,2014,,"75,8",13470.0,539087652559.835,7.51688948127014,94018.0,345450.012207031
3414,,POL,2016,,"83,24",12660.0,470022572790.91,7.895688724468,94350.0,359420.013427734
3415,,POL,2018,,"66,4",14180.0,588782567765.872,8.21361572260802,94590.0,370609.985351563
3416,,POL,2020,,"60,9",15300.0,599449188399.108,,94830.0,
3417,,POL,2022,,"50,6",,,,,
3418,,PRT,2014,,"63,03",21200.0,229901964221.884,4.41589525234787,33000.0,63409.9998474121
3419,,PRT,2016,,"83,52",19940.0,206426152308.931,4.72231126749059,33120.0,66449.9969482422
3420,,PRT,2018,,"67,27",22060.0,242313116577.967,4.81338552923222,33120.0,66430.0003051758
3421,,PRT,2020,,67,21850.0,229031860520.777,,33120.0,
3422,,PRT,2022,,"50,4",,,,,
3423,,PRY,2014,,"45,05",6280.0,40377929295.6419,0.92435692169136,179131.94,46009.9983215332
3424,,PRY,2016,,"81,26",5870.0,36089700222.9461,1.14575409983518,173331.3,47400.0015258789
3425,,PRY,2018,,"51,28",6050.0,40225448340.6322,1.31453811865992,166609.3,48490.0016784668
3426,,PRY,2020,,"46,4",5550.0,35432178068.1814,,161022.6,
3427,,PRY,2022,,"40,9",,,,,
3428,,QAT,2014,,"50,52",89830.0,206224598571.429,36.8757255870422,0.0,103589.996337891
3429,,QAT,2016,,"50,34",66030.0,151732181868.132,33.4930398166997,0.0,109370.002746582
3430,,QAT,2018,,"55,59",59150.0,183334953818.681,31.2354063093011,0.0,109180.000305176
3431,,QAT,2020,,"37,1",58370.0,144411363345.27,,0.0,
3432,,QAT,2022,,33,,,,,
3433,,ROU,2014,,"35,41",9760.0,199712289501.971,3.59335357757559,68237.68,98569.9996948242
3434,,ROU,2016,,"48,28",9460.0,185286854552.621,3.63359182666089,69290.5,99339.9963378906
3435,,ROU,2018,,"62,3",11520.0,243317079358.636,3.86105156993701,69290.5,102790.000915527
3436,,ROU,2020,,"64,7",12700.0,251362040527.804,,69290.5,
3437,,ROU,2022,,56,,,,,
3438,,RUS,2014,,"66,66",14630.0,2059241965490.83,11.2082025675772,8149714.88,2302340.08789063
3439,,RUS,2016,,"68,63",9730.0,1276786979221.81,10.8874457691821,8151210.3,2285750.0
3440,,RUS,2018,,"64,56",10250.0,1657329646183.62,11.4965712497165,8153116.0,2419469.97070313
3441,,RUS,2020,,"50,5",10740.0,1489362488439.76,,8153116.0,
3442,,RUS,2022,,"37,5",,,,,
3443,,RWA,2014,,"40,83",720.0,8234762201.03869,0.0756479501301554,2690.0,4400.00009536743
3444,,RWA,2016,,"63,73",730.0,8690878327.95492,0.097226534783456,2720.0,5050.00019073486
3445,,RWA,2018,,"45,48",770.0,9642440645.81148,0.102938056651764,2740.0,5260.00022888184
3446,,RWA,2020,,"33,8",760.0,10184345442.1708,,2760.0,
3447,,RWA,2022,,"32,8",,,,,
3448,,SAU,2014,,"74,45",24590.0,756350347320.381,16.8252305089881,9770.0,698289.978027344
3449,,SAU,2016,,"85,42",20980.0,644935682011.475,16.7951114971465,9770.0,739820.007324219
3450,,SAU,2018,,"53,25",21040.0,816578674529.141,14.8854312069014,9770.0,715229.98046875
3451,,SAU,2020,,44,21540.0,703367841222.555,,9770.0,
3452,,SAU,2022,,"37,9",,,,,
3453,,SDN,2014,,"54,5",1880.0,76818327441.6497,0.435637491772232,193841.78,99529.9987792969
3454,,SDN,2016,,"66,91",2190.0,102943741648.824,0.536605340032611,190481.9,106120.002746582
3455,,SDN,2018,,"38,17",1390.0,32333780383.2924,0.496677809146905,187038.7,106250.0
3456,,SDN,2020,,"34,8",630.0,27034593750.0,,183595.5,
3457,,SDN,2022,,"27,6",,,,,
3458,,SEN,2014,,"76,43",1390.0,19797254643.1212,0.613443862141352,83081.6,24379.9991607666
3459,,SEN,2016,,"88,98",1300.0,19040312815.1337,0.686716537411266,82281.6,27409.9998474121
3460,,SEN,2018,,"47,37",1420.0,23116897847.0474,0.653615395452763,81481.6,27969.9993133545
3461,,SEN,2020,,"30,7",1460.0,24493157583.2282,,80681.6,
3462,,SEN,2022,,"33,9",,,,,
3463,,SGP,2014,,"63,79",56380.0,314851156183.411,8.11741168766082,167.252,60659.9998474121
3464,,SGP,2016,,"70,61",53250.0,318832428519.725,8.2214502949327,162.855,63779.9987792969
3465,,SGP,2018,,"73,64",56670.0,376998146500.593,8.40622896684947,159.3,66519.9966430664
3466,,SGP,2020,,"58,1",55010.0,345295933898.674,,155.7,
3467,,SGP,2022,,"50,9",,,,,
3468,,SLB,2014,,"24,64",2160.0,1335579569.64462,0.569156733335474,25273.52,800.000011920929
3469,,SLB,2016,,"42,25",2110.0,1379482146.90119,0.573155338313069,25258.9,860.000014305115
3470,,SLB,2018,,"36,31",2320.0,1615479408.99088,0.546075935352371,25244.3,920.000016689301
3471,,SLB,2020,,"26,7",2340.0,1536148245.54995,,25229.7,
3472,,SLB,2022,,35,,,,,
3473,,SLE,2014,,"53,51",680.0,5015157815.73406,0.161048903993304,26532.56,6969.99979019165
3474,,SLE,2016,,"70,52",480.0,3674794530.18956,0.124100721098918,26138.0,6889.9998664856
3475,,SLE,2018,,"40,61",470.0,4085114794.22324,0.109396930895247,25743.4,6340.00015258789
3476,,SLE,2020,,"25,7",490.0,4063289449.58795,,25348.8,
3477,,SLE,2022,,"32,7",,,,,
3478,,SLV,2014,,"61,11",3450.0,22593470000.0,1.06127265633285,6108.8,11779.9997329712
3479,,SLV,2016,,"68,07",3570.0,24191430000.0,1.14710640832411,6018.8,12250.0
3480,,SLV,2018,,"45,74",3900.0,26020850000.0,1.08502690624245,5928.8,11829.9999237061
3481,,SLV,2020,,"43,1",3740.0,24563020000.0,,5838.8,
3482,,SLV,2022,,"40,8",,,,,
3483,,SRB,2014,,"31,63",6240.0,47062206677.6539,5.46379410085142,27182.24,55180.0003051758
3484,,SRB,2016,,"46,92",5700.0,40692643373.0327,6.60496913174049,27201.8,62959.9990844727
3485,,SRB,2018,,"54,15",6410.0,50640650221.4622,6.60641804520422,27220.0,61590.0001525879
3486,,SRB,2020,,"55,2",7440.0,53356480453.8048,,27226.5,
3487,,SRB,2022,,"43,9",,,,,
3488,,STP,2014,,"81,78",1620.0,346528329.183227,0.607604152558221,556.2,150.000005960464
3489,,STP,2016,,"87,04",1680.0,345495614.979982,0.635286735367039,543.8,159.999996423721
3490,,STP,2018,,36,1860.0,412253809.728799,0.662427135835633,531.4,170.000001788139
3491,,STP,2020,,"37,6",2100.0,472551022.513384,,519.0,
3492,,STP,2022,,"52,9",,,,,
3493,,SUR,2014,,"62,18",8990.0,5240606060.60606,4.59905681688921,152613.08,4349.99990463257
3494,,SUR,2016,,"74,88",6740.0,3317437626.43291,5.07349699405407,152403.2,4719.99979019165
3495,,SUR,2018,,"57,21",5790.0,3996204757.11893,3.72232474865376,152207.8,3910.00008583069
3496,,SUR,2020,,"45,2",4500.0,2911807496.20227,,151962.9,
3497,,SUR,2022,,"45,9",,,,,
3498,,SVK,2014,,"79,79",18340.0,101437045019.901,5.61763652417007,19209.82,37209.9990844727
3499,,SVK,2016,,"88,91",16840.0,89952699524.894,5.80025255956859,19233.7,38500.0
3500,,SVK,2018,,"70,92",18400.0,106137924015.593,6.05863547411852,19259.0,39880.0010681152
3501,,SVK,2020,,"68,3",19180.0,106696828625.55,,19259.0,
3502,,SVK,2022,,60,,,,,
3503,,SVN,2014,,"53,88",23620.0,49997186439.0916,6.35796644811162,12478.0,16010.0002288818
3504,,SVN,2016,,"65,55",21790.0,44766722790.5826,6.73109777841337,12459.7,16920.0000762939
3505,,SVN,2018,,"72,43",24650.0,54177882425.8431,6.78433887885504,12419.0,16969.9993133545
3506,,SVN,2020,,72,25400.0,53706800043.6842,,12378.3,
3507,,SVN,2022,,"67,3",,,,,
3508,,SWE,2014,,"31,34",61870.0,581964017237.095,4.0304825162931,279986.0,50889.9993896484
3509,,SWE,2016,,"73,05",54360.0,515654671469.547,3.90805871150926,279800.0,50389.9993896484
3510,,SWE,2018,,"79,89",55690.0,555455371487.089,3.53899174224082,279800.0,47189.998626709
3511,,SWE,2020,,"78,7",54740.0,547054174235.876,,279800.0,
3512,,SWE,2022,,"72,7",,,,,
3513,,SWZ,2014,,"74,66",4020.0,4422968339.67584,0.666154467898016,4902.86,2480.00001907349
3514,,SWZ,2016,,"45,83",3370.0,3816022046.82656,0.735214292018335,4927.2,2539.99996185303
3515,,SWZ,2018,,"39,68",3550.0,4665237415.12526,0.784193440890813,4951.4,2680.0000667572
3516,,SWZ,2020,,"33,8",3360.0,3982226055.38454,,4975.6,
3517,,SWZ,2022,,"44,9",,,,,
3518,,SYC,2014,,"15,47",13310.0,1387581391.70001,5.1445396601091,337.0,600.000023841858
3519,,SYC,2016,,"27,66",14220.0,1490228318.73024,6.12609169397741,337.0,720.000028610229
3520,,SYC,2018,,"47,05",15710.0,1636312009.83387,5.99408841601764,337.0,740.000009536743
3521,,SYC,2020,,"58,2",14040.0,1261198524.11092,,337.0,
3522,,SYC,2022,,"55,6",,,,,
3523,,TCD,2014,,"31,02",970.0,13940768065.6063,0.164998116426998,50180.0,62759.9983215332
3524,,TCD,2016,,"77,67",730.0,10097778353.7651,0.151446781920199,47690.0,72230.0033569336
3525,,TCD,2018,,"42,48",670.0,11239167048.4916,0.140346743425041,45350.0,78830.0018310547
3526,,TCD,2020,,"26,7",630.0,10715396135.4168,,43130.0,
3527,,TCD,2022,,"28,1",,,,,
3528,,TGO,2014,,"58,99",630.0,4574986536.90791,0.218155389663057,12270.3,6230.00001907349
3529,,TGO,2016,,"66,86",660.0,6031632168.17391,0.30020802488911,12211.1,7389.9998664856
3530,,TGO,2018,,"39,65",860.0,7112200725.00232,0.287074946419453,12151.9,7610.0001335144
3531,,TGO,2020,,"29,5",900.0,7574636978.66175,,12092.7,
3532,,TGO,2022,,34,,,,,
3533,,THA,2014,,"61,68",5640.0,407339454060.678,3.67061930244378,200634.0,379980.010986328
3534,,THA,2016,,"55,79",5570.0,413366150655.591,3.70501322840549,200170.0,395339.996337891
3535,,THA,2018,,"47,71",6450.0,506754616189.315,3.61391721050187,199450.0,407140.014648438
3536,,THA,2020,,"45,4",6900.0,499681757030.968,,198730.0,
3537,,THA,2022,,"38,1",,,,,
3538,,TJK,2014,,"39,41",1340.0,9112544556.05962,0.550061074039429,4194.4,11819.9996948242
3539,,TJK,2016,,"69,34",1110.0,6992393787.40891,0.697968847964956,4218.0,13850.0003814697
3540,,TJK,2018,,48,1020.0,7765014424.33779,0.950906527773238,4218.0,16620.0008392334
3541,,TJK,2020,,"38,2",1050.0,8133996647.90397,,4238.0,
3542,,TJK,2022,,"37,1",,,,,
3543,,TKM,2014,,"72,91",6950.0,43524210526.3158,12.6078200842709,41270.0,151330.001831055
3544,,TKM,2016,,"57,56",6590.0,36169428571.4286,12.497100454079,41270.0,152940.002441406
3545,,TKM,2018,,"49,42",6500.0,40765428571.4286,12.0443871594733,41270.0,154970.001220703
3546,,TKM,2020,,"43,9",,,,41270.0,
3547,,TKM,2022,,37,,,,,
3548,,TLS,2014,,"52,28",2690.0,1447310448.58225,0.4473215325319,9295.0,6849.99990463257
3549,,TLS,2016,,"46,1",1740.0,1650619369.51891,0.489971127506699,9267.0,6639.9998664856
3550,,TLS,2018,,"36,57",1820.0,1563887943.80061,0.483419131751614,9239.0,6090.00015258789
3551,,TLS,2020,,"35,3",2100.0,2158392539.93697,,9211.0,
3552,,TLS,2022,,"35,1",,,,,
3553,,TON,2014,,"54,91",4350.0,439878828.008608,1.03164330842341,89.5,259.999990463257
3554,,TON,2016,,"74,34",4220.0,420540178.571429,1.41901677240357,89.5,300.000011920929
3555,,TON,2018,,"60,12",4710.0,488903272.859878,1.52163572442911,89.5,310.000002384186
3556,,TON,2020,,"45,1",5200.0,484806718.323882,,89.5,
3557,,TON,2022,,"43,8",,,,,
3558,,TTO,2014,,"45,07",19110.0,29489012807.1382,15.1930746849383,2307.14,33029.9987792969
3559,,TTO,2016,,"77,28",16510.0,23496215885.0766,12.4614616634401,2298.7,28520.0004577637
3560,,TTO,2018,,"69,1",15260.0,24322359034.7096,11.816238679137,2290.3,28690.0005340576
3561,,TTO,2020,,"47,5",13830.0,21059428851.4883,,2281.9,
3562,,TTO,2022,,"47,8",,,,,
3563,,TUN,2014,,"39,18",4250.0,50271072627.6727,2.62053872000638,6935.5,41419.9981689453
3564,,TUN,2016,,"67,68",3870.0,44360754189.9441,2.53387338611922,6966.1,40939.998626709
3565,,TUN,2018,,"57,18",3650.0,42685972269.4473,2.50480991305137,6996.7,41389.9993896484
3566,,TUN,2020,,"46,7",3230.0,42537832456.2651,,7027.3,
3567,,TUN,2022,,"40,7",,,,,
3568,,TUR,2014,,"49,01",12480.0,938952628604.067,4.3609137687133,215208.56,424700.012207031
3569,,TUR,2016,,"70,24",11090.0,869692960365.551,4.62346085108821,216303.0,459000.0
3570,,TUR,2018,,"51,13",10450.0,778471900960.981,4.97202598135987,219083.6,499290.008544922
3571,,TUR,2020,,"42,6",9070.0,720289368333.191,,222203.6,
3572,,TUR,2022,,"26,3",,,,,
3573,,TWN,2014,,"52,83",,,,,
3574,,TWN,2016,,"69,54",,,,,
3575,,TWN,2018,,"66,45",,,,,
3576,,TWN,2020,,"57,2",,,,,
3577,,TWN,2022,,"45,3",,,,,
3578,,TZA,2014,,"27,91",960.0,49964825081.1078,0.210766396959418,484620.02,78029.9987792969
3579,,TZA,2016,,"52,09",950.0,49774004999.2038,0.205875529808095,476210.0,81449.9969482422
3580,,TZA,2018,,"48,11",1000.0,57003685911.9411,0.206574427397636,466830.0,81790.0009155273
3581,,TZA,2020,,"31,1",1050.0,62409709110.9538,,457450.0,
3582,,TZA,2022,,"34,2",,,,,
3583,,UGA,2014,,"77,35",830.0,32612397758.4579,0.113109290169721,25854.12,37060.001373291
3584,,UGA,2016,,"79,69",820.0,29203988814.8973,0.127747538266522,25029.1,40259.9983215332
3585,,UGA,2018,,"45,78",740.0,32927025573.4296,0.141152460033547,24204.1,42840.0001525879
3586,,UGA,2020,,"35,6",740.0,37600368180.9399,,23379.0,
3587,,UGA,2022,,"35,8",,,,,
3588,,UKR,2014,,"67,52",3560.0,133503411375.739,5.25113053989895,96352.0,297019.989013672
3589,,UKR,2016,,"69,35",2360.0,93355993628.5042,4.48086810145491,96640.0,259410.003662109
3590,,UKR,2018,,"57,12",2750.0,130891049796.879,4.15978307448244,96780.0,244839.996337891
3591,,UKR,2020,,"49,5",3570.0,156617861448.576,,96900.0,
3592,,UKR,2022,,"49,6",,,,,
3593,,URY,2014,,"57,8",15830.0,57236013086.1223,1.91646455336646,18822.6,36930.0003051758
3594,,URY,2016,,"63,67",15490.0,57236652490.1699,1.90991414787262,19470.0,37090.0001525879
3595,,URY,2018,,"56,28",17390.0,64515038268.1373,1.90835127257064,19890.0,36240.0016784668
3596,,URY,2020,,"49,1",15950.0,53560755046.6162,,20310.0,
3597,,URY,2022,,"37,4",,,,,
3598,,USA,2014,,"45,88",55800.0,17550680174000.0,16.0409210313094,3098200.0,6197430.17578125
3599,,USA,2016,,"73,98",57140.0,18695110842000.0,15.1498852011993,3100950.0,5974200.1953125
3600,,USA,2018,,"70,7",63460.0,20533057312000.0,15.2225476514566,3097950.0,6121629.8828125
3601,,USA,2020,,"69,3",64650.0,21060473613000.0,,3097950.0,
3602,,USA,2022,,"51,1",,,,,
3603,,UZB,2014,,"38,17",2600.0,80845384375.1236,3.4095528191829,35094.4,166110.000610352
3604,,UZB,2016,,"57,74",2790.0,86138288615.1218,3.30414260773659,35863.0,170889.999389648
3605,,UZB,2018,,"38,67",2110.0,52633143808.1824,3.41272180933736,36379.8,183809.997558594
3606,,UZB,2020,,"44,3",1740.0,59894305352.8955,,36896.6,
3607,,UZB,2022,,"38,2",,,,,
3608,,VCT,2014,,"55,56",6910.0,770901444.444444,2.52544158493748,285.4,349.999994039536
3609,,VCT,2016,,"64,92",7540.0,814302259.259259,2.45368657421229,285.4,340.000003576279
3610,,VCT,2018,,"60,05",8370.0,884328185.185185,2.37459750572278,285.4,340.000003576279
3611,,VCT,2020,,"48,4",8260.0,872134555.555555,,285.4,
3612,,VCT,2022,,"53,2",,,,,
3613,,VEN,2014,,"41,72",13010.0,482359318767.703,5.93642479699157,468474.0,393760.009765625
3614,,VEN,2016,,"58,5",,,4.91420991935254,465432.6,349730.010986328
3615,,VEN,2018,,"58,34",,,4.43007919668391,463377.6,293720.001220703
3616,,VEN,2020,,"50,3",,,,462309.0,
3617,,VEN,2022,,"46,4",,,,,
3618,,VNM,2014,,"49,54",2400.0,233451484773.974,1.98245186563761,139271.0,291880.004882813
3619,,VNM,2016,,"49,79",2580.0,257096001564.769,2.40232298597431,143776.8,334450.012207031
3620,,VNM,2018,,"40,53",3060.0,310106472642.968,3.00902936472834,144912.9,398890.014648438
3621,,VNM,2020,,"33,4",3450.0,346615750664.384,,146430.9,
3622,,VNM,2022,,"20,1",,,,,
3623,,VUT,2014,,"30,16",2930.0,772315721.265827,0.592752842152586,4423.0,790.000021457672
3624,,VUT,2016,,"76,23",2780.0,780889605.899977,0.635552850286906,4423.0,819.999992847443
3625,,VUT,2018,,"75,9",3120.0,914736985.430944,0.706361944727139,4423.0,860.000014305115
3626,,VUT,2020,,"28,9",3180.0,896879875.195008,,4423.0,
3627,,VUT,2022,,"36,9",,,,,
3628,,WSM,2014,,"21,74",3790.0,796698269.18109,1.0408560468459,1645.54,560.000002384186
3629,,WSM,2016,,"45,98",4080.0,843929639.973983,1.4595415673575,1635.9,670.000016689301
3630,,WSM,2018,,"53,04",4060.0,878435084.164589,1.38292135781589,1626.3,680.000007152557
3631,,WSM,2020,,"37,3",4000.0,868904477.722589,,1616.7,
3632,,WSM,2022,,"36,4",,,,,
3633,,ZAF,2014,,"53,57",7340.0,381198869776.106,8.18442659388492,172684.9,560859.985351563
3634,,ZAF,2016,,"68,58",5960.0,323585509674.481,7.53496774427131,171956.9,536190.002441406
3635,,ZAF,2018,,"40,64",6390.0,404159690890.846,7.57503960573722,171228.9,549650.024414063
3636,,ZAF,2020,,"43,1",6090.0,337619680138.494,,170500.9,
3637,,ZAF,2022,,"37,2",,,,,
3638,,ZMB,2014,,,1760.0,27141023558.0829,0.298008752384814,459432.8,35419.9981689453
3639,,ZMB,2016,,"66,06",1340.0,20958412538.3093,0.317275524839684,455668.0,36389.9993896484
3640,,ZMB,2018,,"50,44",1400.0,26311590296.7021,0.4333957385298,451904.6,37560.001373291
3641,,ZMB,2020,,"34,7",1130.0,18110631358.3114,,448140.3,
3642,,ZMB,2022,,"38,4",,,,,
3643,,ZWE,2014,,,1210.0,19495519630.0,0.87184001646869,177210.0,28899.9996185303
3644,,ZWE,2016,,"59,25",1200.0,20548678070.0,0.762487106756196,176288.6,28530.0006866455
3645,,ZWE,2018,,"41,68",1550.0,34156069918.0609,0.822472015651742,175367.2,30829.9999237061
3646,,ZWE,2020,,37,1460.0,21509698406.1116,,174445.8,
3647,,ZWE,2022,,"46,2",,,,,
3648,,AFE,2000,,,656.176751414602,283928427609.579,0.886253682477178,5058895.14,945980.00574857
3649,,AFE,2001,,,629.8948435686,258821310851.571,0.95424320692125,5032664.686,985429.991282523
3650,,AFE,2002,,,615.771592184139,264872614492.351,0.956164399242032,5006434.232,1031909.9868387
3651,,AFE,2003,,,666.312225590776,352662234006.59,0.982878379361328,4980203.778,1072749.99749661
3652,,AFE,2004,,,810.760702765437,438838435407.663,1.02766437578895,4953973.324,1115909.98668224
3653,,AFE,2005,,,1015.82905843647,512216548337.93,1.00285715118919,4927742.87,1142860.01534015
3654,,AFE,2006,,,1143.02667115311,575703116619.124,0.99133453878279,4901512.416,1143609.99942571
3655,,AFE,2007,,,1251.98097560264,660804869868.707,1.00782238957389,4875281.962,1207469.99946982
3656,,AFE,2008,,,1335.0381526172,708095438324.809,1.04752625799657,4849051.508,1266980.02023995
3657,,AFE,2009,,,1358.34867128081,719071175011.08,0.98533507675895,4822821.054,1250180.0051257
3658,,AFE,2010,,,1434.56186438544,860332378206.453,1.01180671779076,4796590.6,1306100.01119971
3659,,AFE,2011,,,1570.27858881286,964180707358.463,0.970187522656224,4765400.98,1308610.02710462
3660,,AFE,2012,,,1679.25651085046,972573424415.211,0.983547239181253,4734211.36,1318919.99164224
3661,,AFE,2013,,,1711.72531582295,983472863852.069,0.995664910620022,4703021.74,1342549.96651411
3662,,AFE,2014,,,1691.54073126684,1003768056233.73,1.00693765045541,4671832.12,1370949.98168945
